src_ip,dst_ip,src_port,dst_port,protocol,duration,total_packets,total_bytes,min_packet_size,max_packet_size,avg_packet_size,std_packet_size,syn_count,ack_count,fin_count,rst_count,psh_count,urg_count,packets_per_second,bytes_per_second,bytes_per_packet,forward_packets,backward_packets,forward_bytes,backward_bytes,forward_backward_ratio,avg_iat,std_iat,min_iat,max_iat,syn_ack_ratio,is_port_22,is_port_6200,is_ftp_port,is_ftp_data_port,label
192.168.113.129,192.168.113.130,55562,22,TCP,0.0047681331634521484,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,2726.433921696085,684544.6400320017,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.000397344430287679,0.0006592665636675888,4.00543212890625e-05,0.0025229454040527344,0.16666666666666666,1,0,0,0,0
192.168.113.129,192.168.113.130,34854,22,TCP,0.00501704216003418,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,2591.1681794420947,650582.5336691537,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.00041808684666951496,0.0005952278114978108,4.696846008300781e-05,0.002315998077392578,0.16666666666666666,1,0,0,0,0
192.168.113.129,192.168.113.130,50082,21,TCP,0.007693052291870117,33,2611,66,124,79.12121212121212,14.747896769940544,2,32,2,0,23,0,4289.584777016767,339397.14705426595,79.12121212121212,15,18,1060,1551,0.8333333333333334,0.00024040788412094116,0.00028029393704047026,0.0,0.0015559196472167969,0.0625,0,0,1,0,0
10.0.2.4,10.0.2.5,34637,22,TCP,368.7594938278198,52,10902,66,1602,209.65384615384616,340.8777067318213,4,50,4,0,26,0,0.1410133186273428,29.56398460914021,209.65384615384616,26,26,5542,5360,1.0,7.230578310349408,50.63953438117852,0.0,365.299232006073,0.08,1,0,0,0,2
192.168.113.129,192.168.113.130,38330,22,TCP,0.005127906799316406,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,2535.1474800074393,636517.0288264832,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.0004273255666097005,0.0006374459048807453,3.981590270996094e-05,0.0024580955505371094,0.16666666666666666,1,0,0,0,0
10.0.2.4,10.0.2.5,44809,22,TCP,1.8690309524536133,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,13.910952071643278,2916.484605481827,209.65384615384616,13,13,2771,2680,1.0,0.07476123809814453,0.34420923830044886,1.2874603271484375e-05,1.760312795639038,0.08,1,0,0,0,2
192.168.113.129,192.168.113.130,36362,21,TCP,0.007691144943237305,29,2289,66,124,78.93103448275862,14.954946210910446,2,28,2,0,19,0,3770.5699494714654,297614.98670138564,78.93103448275862,13,16,916,1373,0.8125,0.0002746837479727609,0.0004592510183975519,9.5367431640625e-07,0.002513885498046875,0.07142857142857142,0,0,1,0,0
192.168.113.129,192.168.113.130,45890,22,TCP,0.006589174270629883,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,1972.933096935268,495357.9714151319,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.0005490978558858236,0.000880879982871259,3.0994415283203125e-05,0.0033791065216064453,0.16666666666666666,1,0,0,0,0
192.168.113.129,192.168.113.130,34651,6200,TCP,0.0003459453582763672,2,134,60,74,67.0,7.0,1,1,0,1,0,0,5781.259820813232,387344.40799448657,67.0,1,1,74,60,1.0,0.0003459453582763672,0.0,0.0003459453582763672,0.0003459453582763672,1.0,0,1,0,0,1
192.168.113.129,192.168.113.130,35660,21,TCP,0.008330106735229492,31,2434,66,124,78.51612903225806,14.4665821090828,2,30,2,0,21,0,3721.440911302556,292193.13477775553,78.51612903225806,14,17,987,1447,0.8235294117647058,0.00027767022450764976,0.0003396985454287427,9.5367431640625e-07,0.0018620491027832031,0.06666666666666667,0,0,1,0,0
192.168.113.129,192.168.113.130,38114,22,TCP,0.004815101623535156,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,2699.8391760744703,677867.3131313132,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.0004012584686279297,0.0006920389386463153,4.220008850097656e-05,0.0026390552520751953,0.16666666666666666,1,0,0,0,0
10.0.2.4,10.0.2.5,37025,22,TCP,2.6465089321136475,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,9.824263082775607,2059.6945409311475,209.65384615384616,13,13,2771,2680,1.0,0.1058603572845459,0.49094030685851137,1.1920928955078125e-06,2.510411024093628,0.08,1,0,0,0,2
10.0.2.4,10.0.2.5,39891,22,TCP,1.758193016052246,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,14.78790995221846,3100.3421980593394,209.65384615384616,13,13,2771,2680,1.0,0.07032772064208985,0.3225120159318745,1.2874603271484375e-05,1.6495001316070557,0.08,1,0,0,0,2
192.168.113.129,192.168.113.130,53634,21,TCP,0.013638019561767578,43,3479,66,124,80.90697674418605,16.059213038566487,2,42,2,0,31,0,3152.9504562777524,255095.68924163491,80.90697674418605,20,23,1411,2068,0.8695652173913043,0.0003247147514706566,0.00037173073457986966,9.5367431640625e-07,0.0020780563354492188,0.047619047619047616,0,0,1,0,0
192.168.113.129,192.168.113.130,40687,21,TCP,9.834275960922241,19,1331,54,100,70.05263157894737,11.95814491954741,2,14,2,4,7,0,1.9320181857311043,135.34295816884736,70.05263157894737,10,9,643,688,1.1111111111111112,0.5463486644956801,2.2419181636752454,0.0,9.789948225021362,0.14285714285714285,0,0,1,0,1
192.168.113.129,192.168.113.130,38318,22,TCP,0.0047109127044677734,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,2759.550179664963,692859.3681866492,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.00039257605870564777,0.0006636361160298277,4.100799560546875e-05,0.002535104751586914,0.16666666666666666,1,0,0,0,0
10.0.2.4,10.0.2.5,44649,22,TCP,1.5750141143798828,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,16.507788573207016,3460.9213658673634,209.65384615384616,13,13,2771,2680,1.0,0.06300056457519532,0.2814367318926732,2.002716064453125e-05,1.4408299922943115,0.08,1,0,0,0,2
192.168.113.129,192.168.113.130,54248,22,TCP,0.0048367977142333984,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,2687.7286932518364,674826.6503672303,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.0004030664761861165,0.000625273943559568,4.601478576660156e-05,0.0023980140686035156,0.16666666666666666,1,0,0,0,0
10.0.2.4,10.0.2.5,37785,22,TCP,2.2210190296173096,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,11.706338240820882,2454.2788365659476,209.65384615384616,13,13,2771,2680,1.0,0.08884076118469238,0.4150182863824424,9.5367431640625e-07,2.1213810443878174,0.08,1,0,0,0,2
10.0.2.4,10.0.2.5,36505,22,TCP,1.9186031818389893,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,13.551525529671482,2841.1294485476633,209.65384615384616,13,13,2771,2680,1.0,0.07674412727355957,0.35595002055364783,0.0,1.819800853729248,0.08,1,0,0,0,2
10.0.2.4,10.0.2.5,41305,22,TCP,2.185781955718994,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,11.89505656406955,2493.8443588747355,209.65384615384616,13,13,2771,2680,1.0,0.08743127822875976,0.4046870346590529,1.9073486328125e-06,2.0693509578704834,0.08,1,0,0,0,2
10.0.2.4,10.0.2.5,41303,22,TCP,2.1047418117523193,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,12.35305910436278,2589.866352995443,209.65384615384616,13,13,2771,2680,1.0,0.08418967247009278,0.3831962295379092,2.288818359375e-05,1.960690975189209,0.08,1,0,0,0,2
192.168.113.129,192.168.113.130,49444,22,TCP,0.005113124847412109,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,2542.4765457427957,638357.1881003451,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.00042609373728434247,0.0006367691965050428,3.3855438232421875e-05,0.0024530887603759766,0.16666666666666666,1,0,0,0,0
192.168.113.129,192.168.113.130,43639,6200,TCP,9.828387022018433,19,1394,66,90,73.36842105263158,9.200746687752487,2,18,2,0,7,0,1.933175805697771,141.83405648119435,73.36842105263158,11,8,802,592,1.375,0.5460215012232462,1.4041295350501863,1.5020370483398438e-05,5.208959102630615,0.1111111111111111,0,1,0,0,1
192.168.113.129,192.168.113.130,42701,21,TCP,9.833062887191772,19,1332,54,100,70.10526315789474,12.030202067000088,2,14,2,4,7,0,1.9322565326769934,135.46135271188186,70.10526315789474,10,9,644,688,1.1111111111111112,0.546281271510654,2.241877058134255,9.5367431640625e-07,9.789710998535156,0.14285714285714285,0,0,1,0,1
10.0.2.4,10.0.2.5,41533,22,TCP,2.148253917694092,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,12.102852361097083,2537.409546936162,209.65384615384616,13,13,2771,2680,1.0,0.08593015670776367,0.3988975452223888,1.0967254638671875e-05,2.039417028427124,0.08,1,0,0,0,2
10.0.2.4,10.0.2.5,37125,22,TCP,2.0953099727630615,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,12.408665227567306,2601.5243905949765,209.65384615384616,13,13,2771,2680,1.0,0.08381239891052246,0.38139177279216885,9.5367431640625e-07,1.9514219760894775,0.08,1,0,0,0,2
10.0.2.4,10.0.2.5,37861,22,TCP,2.3600640296936035,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,11.016650257313342,2309.683098177501,209.65384615384616,13,13,2771,2680,1.0,0.09440256118774414,0.44232476465911436,0.0,2.260817050933838,0.08,1,0,0,0,2
192.168.113.129,192.168.113.130,39781,6200,TCP,0.0003609657287597656,2,134,60,74,67.0,7.0,1,1,0,1,0,0,5540.692206076618,371226.3778071334,67.0,1,1,74,60,1.0,0.0003609657287597656,0.0,0.0003609657287597656,0.0003609657287597656,1.0,0,1,0,0,1
10.0.2.4,10.0.2.5,44583,22,TCP,1.7331228256225586,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,15.001821922609833,3145.1896653902386,209.65384615384616,13,13,2771,2680,1.0,0.06932491302490235,0.31899255467745685,1.3113021850585938e-05,1.6313269138336182,0.08,1,0,0,0,2
192.168.113.129,192.168.113.130,47834,22,TCP,0.0056879520416259766,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,2285.532631931928,573844.5008173701,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.00047399600346883136,0.0007405828763197176,4.887580871582031e-05,0.0028870105743408203,0.16666666666666666,1,0,0,0,0
192.168.113.129,192.168.113.130,35947,6200,TCP,9.828541040420532,19,1406,66,92,74.0,10.042016991777992,2,18,2,0,7,0,1.9331455118171894,143.052767874472,74.0,11,8,808,598,1.375,0.5460300578011407,1.4033379321548332,1.2874603271484375e-05,5.210271120071411,0.1111111111111111,0,1,0,0,1
10.0.2.4,10.0.2.5,42389,22,TCP,2.6502699851989746,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,9.810321267343635,2056.7715857034673,209.65384615384616,13,13,2771,2680,1.0,0.10601079940795899,0.4971433457593855,1.3113021850585938e-05,2.5409629344940186,0.08,1,0,0,0,2
10.0.2.4,10.0.2.5,37865,22,TCP,4774.355594873428,52,10902,66,1602,209.65384615384616,340.8777067318213,4,50,4,0,26,0,0.010891522209999642,2.2834495217964634,209.65384615384616,26,26,5542,5360,1.0,93.61481558575349,661.3290402349327,1.1920928955078125e-06,4769.916412115097,0.08,1,0,0,0,2
10.0.2.4,10.0.2.5,37271,22,TCP,2.287764072418213,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,11.36480824813263,2382.6757600219603,209.65384615384616,13,13,2771,2680,1.0,0.09151056289672851,0.42455347911549257,2.3126602172851562e-05,2.1708030700683594,0.08,1,0,0,0,2
192.168.113.129,192.168.113.130,35147,6200,TCP,0.00032782554626464844,2,134,60,74,67.0,7.0,1,1,0,1,0,0,6100.805818181818,408753.98981818184,67.0,1,1,74,60,1.0,0.00032782554626464844,0.0,0.00032782554626464844,0.00032782554626464844,1.0,0,1,0,0,1
192.168.113.129,192.168.113.130,37121,6200,TCP,0.0003108978271484375,2,134,60,74,67.0,7.0,1,1,0,1,0,0,6432.981595092025,431009.76687116566,67.0,1,1,74,60,1.0,0.0003108978271484375,0.0,0.0003108978271484375,0.0003108978271484375,1.0,0,1,0,0,1
192.168.113.129,192.168.113.130,36944,22,TCP,0.005372047424316406,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,2419.933960589384,607589.5728741345,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.00044767061869303387,0.000721615730137458,4.0531158447265625e-06,0.0027680397033691406,0.16666666666666666,1,0,0,0,0
10.0.2.4,10.0.2.5,42301,22,TCP,2.36033296585083,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,11.01539502102737,2309.419933062315,209.65384615384616,13,13,2771,2680,1.0,0.0944133186340332,0.4404162559663501,2.09808349609375e-05,2.2513749599456787,0.08,1,0,0,0,2
192.168.113.129,192.168.113.130,40900,22,TCP,0.005068063735961914,14,3330,66,1602,237.85714285714286,427.8734554486303,2,13,2,0,4,0,2762.396198899186,657055.6673095921,237.85714285714286,7,7,2038,1292,1.0,0.00038985105661245494,0.0006072893565490482,2.5987625122070312e-05,0.002410888671875,0.15384615384615385,1,0,0,0,0
192.168.113.129,192.168.113.130,43181,6200,TCP,9.828866004943848,19,1384,66,90,72.84210526315789,8.737476197661952,2,18,2,0,7,0,1.9330815976576687,140.80973321885332,72.84210526315789,11,8,797,587,1.375,0.5460481113857694,1.4036363938778171,1.4781951904296875e-05,5.208810091018677,0.1111111111111111,0,1,0,0,1
192.168.113.129,192.168.113.130,51538,21,TCP,0.03461790084838867,31,2435,66,124,78.54838709677419,14.546563078560625,2,30,2,0,21,0,895.4904613011198,70339.33139574925,78.54838709677419,14,17,987,1448,0.8235294117647058,0.0011539300282796224,0.0040612669861871,3.0994415283203125e-06,0.022761106491088867,0.06666666666666667,0,0,1,0,0
192.168.113.129,192.168.113.130,35447,6200,TCP,9.828589916229248,19,1398,66,90,73.57894736842105,9.449677184537403,2,18,2,0,7,0,1.9331358986324843,142.2381045414849,73.57894736842105,11,8,804,594,1.375,0.5460327731238471,1.4033556783480603,1.3828277587890625e-05,5.20959997177124,0.1111111111111111,0,1,0,0,1
192.168.113.129,192.168.113.130,44867,21,TCP,9.839237213134766,19,1334,54,100,70.21052631578948,12.081211804713966,2,14,2,4,7,0,1.9310440015244463,135.57961568597955,70.21052631578948,10,9,646,688,1.1111111111111112,0.5466242896185981,2.242987250992459,9.5367431640625e-07,9.794625997543335,0.14285714285714285,0,0,1,0,1
192.168.113.129,192.168.113.130,56956,21,TCP,0.012867927551269531,43,3479,66,124,80.90697674418605,16.059213038566487,2,42,2,0,31,0,3341.641443711554,270362.106573779,80.90697674418605,20,23,1411,2068,0.8695652173913043,0.0003063792274111793,0.000360738914458684,9.5367431640625e-07,0.002173185348510742,0.047619047619047616,0,0,1,0,0
192.168.113.129,192.168.113.130,45227,6200,TCP,9.828181982040405,19,1410,66,94,74.21052631578948,10.380036240522989,2,18,2,0,7,0,1.9332161364858504,143.46498697079207,74.21052631578948,11,8,810,600,1.375,0.5460101101133559,1.403253939070505,1.4066696166992188e-05,5.209135055541992,0.1111111111111111,0,1,0,0,1
10.0.2.4,10.0.2.5,37127,22,TCP,2.242466926574707,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,11.594373897729733,2430.805081404799,209.65384615384616,12,14,2705,2746,0.8571428571428571,0.08969867706298829,0.39058421149611344,1.1920928955078125e-06,1.9957399368286133,0.08,1,0,0,0,2
192.168.113.129,192.168.113.130,40258,22,TCP,0.005143165588378906,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,2527.6261820878917,634628.6044872984,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.00042859713236490887,0.0007426471698600688,4.0531158447265625e-06,0.002827882766723633,0.16666666666666666,1,0,0,0,0
192.168.113.129,192.168.113.130,50904,22,TCP,0.004695892333984375,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,2768.3769293257515,695075.5613322502,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.00039132436116536457,0.000654800624465901,2.7179718017578125e-05,0.002521991729736328,0.16666666666666666,1,0,0,0,0
10.0.2.4,10.0.2.5,36621,22,TCP,1.4999690055847168,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,17.333691498421796,3634.075090688354,209.65384615384616,13,13,2771,2680,1.0,0.059998760223388674,0.2718255763716913,1.0967254638671875e-05,1.390611171722412,0.08,1,0,0,0,2
192.168.113.129,192.168.113.130,36830,22,TCP,0.00485992431640625,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,2674.938775510204,671615.3971742543,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.0004049936930338542,0.0006463364197609161,4.792213439941406e-05,0.0024900436401367188,0.16666666666666666,1,0,0,0,0
192.168.113.129,192.168.113.130,48968,21,TCP,0.008008956909179688,31,2435,66,124,78.54838709677419,14.546563078560625,2,30,2,0,21,0,3870.6663491307454,304034.59871397953,78.54838709677419,14,17,987,1448,0.8235294117647058,0.0002669652303059896,0.00036374467570011196,9.5367431640625e-07,0.0020630359649658203,0.06666666666666667,0,0,1,0,0
192.168.113.129,192.168.113.130,41411,6200,TCP,0.00046181678771972656,2,134,60,74,67.0,7.0,1,1,0,1,0,0,4330.721734641198,290158.35622096027,67.0,1,1,74,60,1.0,0.00046181678771972656,0.0,0.00046181678771972656,0.00046181678771972656,1.0,0,1,0,0,1
192.168.113.129,192.168.113.130,46087,6200,TCP,9.82967209815979,19,1390,66,90,73.15789473684211,8.986909531996417,2,18,2,0,7,0,1.932923073146762,141.40858271968415,73.15789473684211,11,8,800,590,1.375,0.5460928943422105,1.403775212444706,1.4066696166992188e-05,5.209254026412964,0.1111111111111111,0,1,0,0,1
192.168.113.129,192.168.113.130,43240,22,TCP,0.005201101303100586,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,2499.4706394682557,627559.397478799,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.0004334251085917155,0.0006328017567534023,5.0067901611328125e-06,0.0024518966674804688,0.16666666666666666,1,0,0,0,0
192.168.113.129,192.168.113.130,33143,6200,TCP,0.0003650188446044922,2,134,60,74,67.0,7.0,1,1,0,1,0,0,5479.169170476813,367104.33442194643,67.0,1,1,74,60,1.0,0.0003650188446044922,0.0,0.0003650188446044922,0.0003650188446044922,1.0,0,1,0,0,1
192.168.113.129,192.168.113.130,42176,22,TCP,0.004685878753662109,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,2774.292866592042,696560.9166581866,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.0003904898961385091,0.0006553494079659692,3.814697265625e-05,0.002507925033569336,0.16666666666666666,1,0,0,0,0
192.168.113.129,192.168.113.130,38743,6200,TCP,0.00028014183044433594,2,134,60,74,67.0,7.0,1,1,0,1,0,0,7139.24085106383,478329.1370212766,67.0,1,1,74,60,1.0,0.00028014183044433594,0.0,0.00028014183044433594,0.00028014183044433594,1.0,0,1,0,0,1
192.168.113.129,192.168.113.130,42768,21,TCP,0.007547140121459961,33,2630,66,124,79.6969696969697,14.70206097381825,2,32,2,0,23,0,4372.51720107408,348476.3708734797,79.6969696969697,15,18,1064,1566,0.8333333333333334,0.00023584812879562378,0.00032657739917052935,1.1920928955078125e-06,0.001847982406616211,0.0625,0,0,1,0,0
192.168.113.129,192.168.113.130,58800,22,TCP,0.006413936614990234,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,2026.8363690431938,508891.83911976806,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.0005344947179158529,0.00106238769453234,4.100799560546875e-05,0.004025936126708984,0.16666666666666666,1,0,0,0,0
192.168.113.129,192.168.113.130,56736,21,TCP,0.0074920654296875,33,2630,66,124,79.6969696969697,14.70206097381825,2,32,2,0,23,0,4404.659877800407,351038.0448065173,79.6969696969697,15,18,1064,1566,0.8333333333333334,0.00023412704467773438,0.0002890297507256152,1.9073486328125e-06,0.0015611648559570312,0.0625,0,0,1,0,0
192.168.113.129,192.168.113.130,40008,21,TCP,0.008599996566772461,33,2630,66,124,79.6969696969697,14.70206097381825,2,32,2,0,23,0,3837.210834188129,305814.0755731751,79.6969696969697,15,18,1064,1566,0.8333333333333334,0.0002687498927116394,0.0003438640761180708,9.5367431640625e-07,0.0018808841705322266,0.0625,0,0,1,0,0
192.168.113.129,192.168.113.130,56792,21,TCP,0.007665872573852539,29,2289,66,124,78.93103448275862,14.954946210910446,2,28,2,0,19,0,3783.000528722048,298596.145180854,78.93103448275862,13,16,916,1373,0.8125,0.0002737811633518764,0.0003425564286866383,9.5367431640625e-07,0.0016942024230957031,0.07142857142857142,0,0,1,0,0
192.168.113.129,192.168.113.130,42899,21,TCP,9.833874940872192,19,1332,54,100,70.10526315789474,11.99515137502213,2,14,2,4,7,0,1.9320969723776902,135.45016669510966,70.10526315789474,10,9,644,688,1.1111111111111112,0.5463263856040107,2.242754456378408,9.5367431640625e-07,9.79338788986206,0.14285714285714285,0,0,1,0,1
192.168.113.129,192.168.113.130,40884,22,TCP,0.0047969818115234375,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,2710.037375745527,680427.8457256461,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.0003997484842936198,0.0006918344803270531,2.5987625122070312e-05,0.002644062042236328,0.16666666666666666,1,0,0,0,0
192.168.113.129,192.168.113.130,58244,21,TCP,0.007209062576293945,29,2289,66,124,78.93103448275862,14.954946210910446,2,28,2,0,19,0,4022.7144227271224,317517.01081456494,78.93103448275862,13,16,916,1373,0.8125,0.0002574665205819266,0.00040528778869477816,2.1457672119140625e-06,0.0022039413452148438,0.07142857142857142,0,0,1,0,0
10.0.2.4,10.0.2.5,40219,22,TCP,3291.486270904541,52,10902,66,1602,209.65384615384616,340.8777067318213,4,50,4,0,26,0,0.015798334162794414,3.312181520053552,209.65384615384616,26,26,5542,5360,1.0,64.53894648832433,455.82960403153095,1.1920928955078125e-06,3287.7400789260864,0.08,1,0,0,0,2
10.0.2.4,10.0.2.5,40373,22,TCP,1.986034870147705,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,13.09141163169322,2744.664800167682,209.65384615384616,13,13,2771,2680,1.0,0.0794413948059082,0.36192204406725154,1.5974044799804688e-05,1.8516249656677246,0.08,1,0,0,0,2
10.0.2.4,10.0.2.5,42875,22,TCP,1.6213629245758057,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,16.03589153662332,3361.9863371589895,209.65384615384616,13,13,2771,2680,1.0,0.06485451698303223,0.29508642473556723,9.5367431640625e-07,1.50968599319458,0.08,1,0,0,0,2
192.168.113.129,192.168.113.130,46335,6200,TCP,0.0003249645233154297,2,134,60,74,67.0,7.0,1,1,0,1,0,0,6154.517975055026,412352.7043286867,67.0,1,1,74,60,1.0,0.0003249645233154297,0.0,0.0003249645233154297,0.0003249645233154297,1.0,0,1,0,0,1
192.168.113.129,192.168.113.130,59326,21,TCP,0.007662057876586914,33,2611,66,124,79.12121212121212,14.747896769940544,2,32,2,0,23,0,4306.936926284345,340770.07013722503,79.12121212121212,15,18,1060,1551,0.8333333333333334,0.00023943930864334106,0.0002844533629122583,1.9073486328125e-06,0.001544952392578125,0.0625,0,0,1,0,0
192.168.113.129,192.168.113.130,40745,6200,TCP,0.0002701282501220703,2,134,60,74,67.0,7.0,1,1,0,1,0,0,7403.890556045896,496060.667255075,67.0,1,1,74,60,1.0,0.0002701282501220703,0.0,0.0002701282501220703,0.0002701282501220703,1.0,0,1,0,0,1
192.168.113.129,192.168.113.130,42801,6200,TCP,0.0003020763397216797,2,134,60,74,67.0,7.0,1,1,0,1,0,0,6620.842936069455,443596.4767166535,67.0,1,1,74,60,1.0,0.0003020763397216797,0.0,0.0003020763397216797,0.0003020763397216797,1.0,0,1,0,0,1
192.168.113.129,192.168.113.130,42245,21,TCP,9.83452296257019,13,955,66,100,73.46153846153847,10.111801061633837,2,12,2,0,4,0,1.32187397898988,97.10689614887195,73.46153846153847,7,6,497,458,1.1666666666666667,0.8195435802141825,2.704087861556284,5.9604644775390625e-06,9.787913799285889,0.16666666666666666,0,0,1,0,1
192.168.113.129,192.168.113.130,34388,22,TCP,0.00492095947265625,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,2641.7612403100775,663285.2837209302,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.0004100799560546875,0.0006753360181739324,2.288818359375e-05,0.002608060836791992,0.16666666666666666,1,0,0,0,0
192.168.113.129,192.168.113.130,33852,22,TCP,0.004812002182006836,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,2701.578159837487,678303.9318238121,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.000401000181833903,0.0006423201576162961,2.3126602172851562e-05,0.002483844757080078,0.16666666666666666,1,0,0,0,0
192.168.113.129,192.168.113.130,36544,22,TCP,0.004909992218017578,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,2647.6620374866466,664766.8377197242,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.00040916601816813153,0.0006771088894077568,2.193450927734375e-05,0.0026099681854248047,0.16666666666666666,1,0,0,0,0
192.168.113.129,192.168.113.130,56716,22,TCP,0.01046299934387207,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,1242.4735558846987,311956.4374159736,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.0008719166119893392,0.0014356700565674348,1.2159347534179688e-05,0.005504131317138672,0.16666666666666666,1,0,0,0,0
10.0.2.4,10.0.2.5,45031,22,TCP,1452.1616251468658,51,10836,66,1602,212.47058823529412,343.6035878822227,4,49,4,0,26,0,0.03512005765531923,7.461979308883121,212.47058823529412,25,26,5476,5360,0.9615384615384616,29.043232502937318,202.711297607332,1.4066696166992188e-05,1448.019767999649,0.08163265306122448,1,0,0,0,2
10.0.2.4,10.0.2.5,37963,22,TCP,2.31683087348938,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,11.222226144129973,2352.7828735250955,209.65384615384616,13,13,2771,2680,1.0,0.09267323493957519,0.42420056463458033,9.5367431640625e-07,2.170103073120117,0.08,1,0,0,0,2
192.168.113.129,192.168.113.130,59200,21,TCP,0.006819009780883789,34,2696,66,124,79.29411764705883,14.667951081433822,2,33,2,0,23,0,4986.0611866717945,395365.322331387,79.29411764705883,16,18,1130,1566,0.8888888888888888,0.0002066366600267815,0.0002543000319344278,9.5367431640625e-07,0.0014300346374511719,0.06060606060606061,0,0,1,0,0
192.168.113.129,192.168.113.130,40188,22,TCP,0.007353067398071289,13,3264,66,1602,251.07692307692307,441.2615588441956,2,12,2,0,4,0,1767.9696507895335,443896.3800136182,251.07692307692307,6,7,1972,1292,0.8571428571428571,0.0006127556165059408,0.001159556676318934,5.0067901611328125e-06,0.00438690185546875,0.16666666666666666,1,0,0,0,0
10.0.2.4,10.0.2.5,45487,22,TCP,2.513230800628662,26,5451,66,1602,209.65384615384616,340.87770673182126,2,25,2,0,13,0,10.345249625898399,2168.9213734912373,209.65384615384616,13,13,2771,2680,1.0,0.10052923202514648,0.46558693247521066,9.5367431640625e-07,2.3808820247650146,0.08,1,0,0,0,2
